movieId,title,genres,year,title_clean,rating_mean,rating_count,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
206889,Samurai Marathon (2019),Action|Drama,2019.0,Samurai Marathon,3.6666666666666665,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206891,Tehran: City of Love (2018),Romance,2018.0,Tehran: City of Love,4.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206893,Matthias & Maxime (2019),Drama,2019.0,Matthias & Maxime,3.675,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206895,Jonathan Agassi Saved My Life (2018),Documentary,2018.0,Jonathan Agassi Saved My Life,2.5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206897,"Help Me, Bros! (1988)",Children|Comedy|Fantasy,1988.0,"Help Me, Bros!",1.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206899,Charlie's Angels (2019),Action|Adventure|Comedy,2019.0,Charlie's Angels,2.5403458213256482,347,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206901,Garfield Goes Hollywood (1987),Animation|Children|Comedy,1987.0,Garfield Goes Hollywood,2.875,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206903,Here Comes Garfield (1982),,1982.0,Here Comes Garfield,3.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206905,Garfield on the Town (1983),Animation|Children,1983.0,Garfield on the Town,3.25,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206907,Чудесный колокольчик (1949),Animation,1949.0,Чудесный колокольчик,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206909,Garfield in the Rough (1984),Animation|Children,1984.0,Garfield in the Rough,3.1666666666666665,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206911,Garfield's Thanksgiving (1989),Animation,1989.0,Garfield's Thanksgiving,3.5714285714285716,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206913,Garfield's Babes and Bullets (1989),Animation|Children|Comedy,1989.0,Garfield's Babes and Bullets,3.75,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206915,Garfield In Paradise (1986),Animation|Comedy,1986.0,Garfield In Paradise,2.9,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206917,Garfield Gets a Life (1991),,1991.0,Garfield Gets a Life,3.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206919,Garfield: His 9 Lives (1988),Adventure|Animation|Comedy,1988.0,Garfield: His 9 Lives,3.1,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206921,Garfield's Feline Fantasies (1990),Adventure|Animation|Comedy,1990.0,Garfield's Feline Fantasies,2.5,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206923,Normal (2019),Documentary,2019.0,Normal,2.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206925,The Plague (2006),Documentary,2006.0,The Plague,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206927,Before You Know It (2019),Comedy,2019.0,Before You Know It,2.3125,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206929,Classic Albums: Bob Marley & the Wailers - Catch a Fire (2000),Documentary,2000.0,Classic Albums: Bob Marley & the Wailers - Catch a Fire,3.8333333333333335,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206931,While at War (2019),Drama|War,2019.0,While at War,3.4583333333333335,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
206933,Love. Love. Love. (2013),,2013.0,Love. Love. Love.,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206935,The Heat: A Kitchen (R)evolution (2018),Documentary,2018.0,The Heat: A Kitchen (R)evolution,2.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206937,Bliss (2019),Horror,2019.0,Bliss,3.024390243902439,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206939,Undone (2019),Animation|Drama|Sci-Fi,2019.0,Undone,3.8641509433962264,265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
206941,Lux Æterna (2019),Drama,2019.0,Lux Æterna,3.3513513513513513,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206943,Cássia (2015),Documentary,2015.0,Cássia,4.125,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206945,Boonie Bears: Blast into the Past (2019),,2019.0,Boonie Bears: Blast into the Past,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206947,Kingdoms (2018),Drama|Romance,2018.0,Kingdoms,2.75,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
206949,Untouchable (2019),Documentary,2019.0,Untouchable,3.0416666666666665,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206953,An Accidental Studio (2019),Documentary,2019.0,An Accidental Studio,3.25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206955,You Are Not Alone (1978),Drama|Romance,1978.0,You Are Not Alone,3.625,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
206957,Through The Fire (2018),Drama,2018.0,Through The Fire,3.611111111111111,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206959,Frozen II (2019),Adventure|Animation|Children|Comedy|Fantasy,2019.0,Frozen II,3.2389042995839112,1442,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206961,Hubble's Cosmic Journey (2015),Documentary,2015.0,Hubble's Cosmic Journey,4.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206963,The Yellow Brick Road and Beyond (2009),,2009.0,The Yellow Brick Road and Beyond,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206967,Final Cut: The Making and Unmaking of Heaven's Gate (2004),Documentary,2004.0,Final Cut: The Making and Unmaking of Heaven's Gate,3.6666666666666665,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206969,Brave New World (1980),Sci-Fi,1980.0,Brave New World,3.0555555555555554,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206971,Inside the Living Body (2007),Documentary,2007.0,Inside the Living Body,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206973,The Pillar of Fire (1899),Fantasy,1899.0,The Pillar of Fire,3.4,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206975,The Mysterious Portrait (1899),,1899.0,The Mysterious Portrait,3.375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206977,Miércoles de ceniza (1958),Drama|Thriller,1958.0,Miércoles de ceniza,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
206979,A Time for Defiance (1998),Drama|Romance|War,1998.0,A Time for Defiance,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
206981,Somnambulists (1978),,1978.0,Somnambulists,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206983,In the Palm of Your Hand (1951),Crime|Drama|Horror|Thriller,1951.0,In the Palm of Your Hand,3.5,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
206989,'77 No Commercial Use (2017),,2017.0,'77 No Commercial Use,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206991,Furia española (1975),Comedy,1975.0,Furia española,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206993,La noche avanza (1952),,1952.0,La noche avanza,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206995,Visionarios (2001),Drama,2001.0,Visionarios,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206999,Réquiem por un campesino español (1985),Crime|War,1985.0,Réquiem por un campesino español,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
207001,La mitad del cielo (1986),Drama,1986.0,La mitad del cielo,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207005,The faithful servants (1980),Drama,1980.0,The faithful servants,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207009,Días de otoño (1963),Drama,1963.0,Días de otoño,3.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207015,Heart of the Forest (1979),,1979.0,Heart of the Forest,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207021,Tropical Virus (2017),Animation|Drama,2017.0,Tropical Virus,2.5,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207023,10 Minutes Gone (2019),Action|Crime|Mystery|Thriller,2019.0,10 Minutes Gone,2.159090909090909,22,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
207025,The Young Cannibals (2019),Horror|Thriller,2019.0,The Young Cannibals,2.5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
207027,The Death and Return of Superman (2019),Action|Adventure|Animation,2019.0,The Death and Return of Superman,3.1973684210526314,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207029,Night Music (1986),,1986.0,Night Music,2.75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207031,Ensemble for Somnambulists (1951),,1951.0,Ensemble for Somnambulists,2.8333333333333335,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207033,Rhythm 21 (1923),Animation,1923.0,Rhythm 21,2.4375,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207035,Studies in Transfalumination (2008),Documentary,2008.0,Studies in Transfalumination,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207037,Beast of the Water (2017),Adventure,2017.0,Beast of the Water,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207039,The Calamari Wrestler (2004),Comedy,2004.0,The Calamari Wrestler,2.5714285714285716,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207041,Bled White (2012),,2012.0,Bled White,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207043,Sarbjit (2016),Drama,2016.0,Sarbjit,3.6666666666666665,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207045,Yaariyan (2014),Drama|Romance,2014.0,Yaariyan,3.1666666666666665,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
207047,Cristiano Ronaldo: World at His Feet (2014),Documentary,2014.0,Cristiano Ronaldo: World at His Feet,2.1666666666666665,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207049,Placebo (2014),Documentary,2014.0,Placebo,3.8333333333333335,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207051,Counting from Infinity: Yitang Zhang and the Twin Prime Conjecture (2015),,2015.0,Counting from Infinity: Yitang Zhang and the Twin Prime Conjecture,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207053,The Trap (2014),Drama,2014.0,The Trap,4.25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207055,Rebellious Flower (2016),,2016.0,Rebellious Flower,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207057,Waiting (2016),Comedy|Drama,2016.0,Waiting,3.8333333333333335,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207059,Soni (2019),Crime|Drama,2019.0,Soni,3.4166666666666665,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
207061,Nadia (1984),Drama,1984.0,Nadia,3.75,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207063,Harold (2008),Comedy,2008.0,Harold,2.5833333333333335,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207065,Minuscule 2: Mandibles From Far Away (2019),Adventure|Animation|Children|Comedy,2019.0,Minuscule 2: Mandibles From Far Away,3.5,10,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207067,The Starfish (1928),Romance,1928.0,The Starfish,3.375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207069,September Affair (1950),Drama|Romance,1950.0,September Affair,3.25,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
207071,Meditation on Violence (1949),Documentary,1949.0,Meditation on Violence,2.4285714285714284,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207075,Mister America (2019),Comedy,2019.0,Mister America,3.1714285714285713,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207077,Roger Waters: Us + Them (2019),Documentary,2019.0,Roger Waters: Us + Them,3.4545454545454546,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207079,The Prince and the Pauper (1972),Adventure|Children|Comedy,1972.0,The Prince and the Pauper,1.75,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207081,Kuda Ischez Fomenko? (1981),Comedy,1981.0,Kuda Ischez Fomenko?,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207087,The Triangle (2016),Horror|Mystery,2016.0,The Triangle,2.75,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
207089,Zombi Child (2019),Fantasy,2019.0,Zombi Child,3.0789473684210527,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207091,Midnight Oil: 1984 (2018),,2018.0,Midnight Oil: 1984,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207093,Walt Disney (2015),Documentary,2015.0,Walt Disney,3.5714285714285716,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207095,Windy City Heat (2003),Comedy|Documentary,2003.0,Windy City Heat,3.9,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207097,Veslemøy's Song (2018),Drama,2018.0,Veslemøy's Song,4.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207099,Chacun pour tous (2018),Comedy,2018.0,Chacun pour tous,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207101,VS. (2018),Drama,2018.0,VS.,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207103,The Other Side (2014),Drama|Horror|Thriller,2014.0,The Other Side,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
207107,Smile (2009),Horror|Thriller,2009.0,Smile,1.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
207109,Hotel Camarillo,,,Hotel Camarillo,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207111,The Mad Whale (2017),Drama|Thriller,2017.0,The Mad Whale,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
207113,The 1st (2018),Comedy,2018.0,The 1st,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207115,Wrinkles the Clown (2019),Documentary,2019.0,Wrinkles the Clown,2.533333333333333,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207117,Jay and Silent Bob Reboot (2019),Comedy,2019.0,Jay and Silent Bob Reboot,2.6704545454545454,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207119,Jango (1984),Documentary,1984.0,Jango,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207121,Nikki Glaser: Bangin' (2019),Comedy,2019.0,Nikki Glaser: Bangin',2.727272727272727,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207123,Hide in the Light (2018),Horror|Thriller,2018.0,Hide in the Light,1.75,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
207125,The German Chainsaw Massacre (1990),Comedy|Horror|Thriller,1990.0,The German Chainsaw Massacre,2.25,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
207127,Die Bettwurst (1971),Romance,1971.0,Die Bettwurst,3.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207129,Zonjusha (2016),Comedy|Crime,2016.0,Zonjusha,3.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207131,Ghost Light (2018),Comedy|Horror,2018.0,Ghost Light,2.8333333333333335,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207133,Episode 50 (2011),Horror|Mystery|Thriller,2011.0,Episode 50,2.25,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
207135,The Evil Inside,Drama|Horror,,The Evil Inside,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
207139,Dear Comrade (2019),Action|Drama|Romance,2019.0,Dear Comrade,3.35,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
207141,Life Like (2019),Sci-Fi|Thriller,2019.0,Life Like,2.453125,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
207143,Brizola - Tempos de Luta (2007),,2007.0,Brizola - Tempos de Luta,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207147,From the Rough (2013),Drama,2013.0,From the Rough,4.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207149,The Ultimate Legacy (2015),Adventure|Comedy|Drama,2015.0,The Ultimate Legacy,5.0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207151,Morning Glory (1993),Drama|Romance,1993.0,Morning Glory,4.25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
207153,Buffering (2011),Comedy,2011.0,Buffering,1.9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207155,The Love of Jeanne Ney (1927),Drama,1927.0,The Love of Jeanne Ney,3.3333333333333335,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207157,BlackRock - Investors that Rule the World (2019),Documentary,2019.0,BlackRock - Investors that Rule the World,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207159,Poinsettias for Christmas (2018),Romance,2018.0,Poinsettias for Christmas,3.9166666666666665,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207161,The JK Years: A Political Trajectory (1980),Documentary,1980.0,The JK Years: A Political Trajectory,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207163,Oleg (2019),Drama,2019.0,Oleg,3.2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207165,Uncanny Annie (2019),Horror,2019.0,Uncanny Annie,2.4444444444444446,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207167,Fragmentos de una amiga desconocida (2019),Documentary,2019.0,Fragmentos de una amiga desconocida,2.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207169,The Storm Within (1948),Drama,1948.0,The Storm Within,3.375,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207171,Socrates (1971),Drama,1971.0,Socrates,2.875,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207173,The Saint Bernard Syndicate (2018),Comedy,2018.0,The Saint Bernard Syndicate,2.5833333333333335,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207177,Frontier Marshal (1939),Western,1939.0,Frontier Marshal,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
207181,A Girl Named Sooner (1975),Drama,1975.0,A Girl Named Sooner,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207183,Los Tigres del Norte at Folsom Prison (2019),Documentary,2019.0,Los Tigres del Norte at Folsom Prison,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207185,Inspetor Faustão e o Mallandro: A Missão (Primeira e Única) (1991),Comedy|Crime|Thriller,1991.0,Inspetor Faustão e o Mallandro: A Missão (Primeira e Única),4.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
207187,Westside vs the World (2019),Documentary,2019.0,Westside vs the World,3.2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207189,The Addams Family (2019),Animation|Children|Comedy|Fantasy|Horror,2019.0,The Addams Family,2.6921296296296298,216,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
207191,The Merchant of Venice (2001),Drama,2001.0,The Merchant of Venice,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207193,All's Well That Ends Well: Shakespeare's Globe Theatre (2012),Comedy|Drama,2012.0,All's Well That Ends Well: Shakespeare's Globe Theatre,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207195,"Pericles, Prince of Tyre (1984)",Drama,1984.0,"Pericles, Prince of Tyre",4.166666666666667,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207197,Collider (2018),Sci-Fi,2018.0,Collider,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207199,Along Came the Devil 2,Horror|Thriller,,Along Came the Devil 2,0.8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
207201,Scottsboro: An American Tragedy (2000),Documentary,2000.0,Scottsboro: An American Tragedy,3.75,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207203,La Vie scolaire (2019),Comedy|Drama,2019.0,La Vie scolaire,2.8076923076923075,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207205,Perfect Plan (2010),Thriller,2010.0,Perfect Plan,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207207,Friendly Fire (1979),Drama|War,1979.0,Friendly Fire,2.75,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
207209,Ravenswood (2017),Horror|Thriller,2017.0,Ravenswood,2.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
207211,American Exorcism (2017),Horror,2017.0,American Exorcism,1.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207213,The Traitor (2019),Crime|Drama|Thriller,2019.0,The Traitor,3.370967741935484,62,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
207215,An Almost Ordinary Summer (2019),Comedy,2019.0,An Almost Ordinary Summer,4.25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207217,Ring Ring (2019),Comedy|Horror,2019.0,Ring Ring,3.25,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207223,Good Times (1967),Comedy|Western,1967.0,Good Times,1.5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
207225,The Lost Gods of Easter Island (2000),Documentary,2000.0,The Lost Gods of Easter Island,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207227,Harpoon (2019),Comedy|Drama|Thriller,2019.0,Harpoon,3.125,56,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
207229,Jexi (2019),Comedy,2019.0,Jexi,2.93609022556391,133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207231,Amy Winehouse: Back to Black (2018),Documentary,2018.0,Amy Winehouse: Back to Black,4.333333333333333,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207233,Jumanji: The Next Level (2019),Action|Adventure|Comedy|Fantasy,2019.0,Jumanji: The Next Level,3.342562781712814,1553,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207235,Deadly Reunion (2019),Horror|Thriller,2019.0,Deadly Reunion,1.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
207237,The Murder of Emmett Till (2003),,2003.0,The Murder of Emmett Till,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207239,Living Dark: The Story of Ted the Caver (2017),Horror,2017.0,Living Dark: The Story of Ted the Caver,1.9,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207241,"Sexo, pudor y lágrimas (1999)",Comedy|Drama|Romance,1999.0,"Sexo, pudor y lágrimas",2.5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
207243,Deon Cole: Cole Hearted (2019),Comedy,2019.0,Deon Cole: Cole Hearted,3.0217391304347827,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207247,My Thoughts Are Silent (2019),Comedy,2019.0,My Thoughts Are Silent,4.166666666666667,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207249,American Woman (2019),Drama,2019.0,American Woman,3.1818181818181817,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207251,This Transient Life (1970),Drama,1970.0,This Transient Life,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207253,Mandara (1971),Drama,1971.0,Mandara,3.25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207255,The Great Journey (2004),Drama,2004.0,The Great Journey,3.25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207257,The Bra (2018),Comedy|Drama,2018.0,The Bra,3.1666666666666665,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207259,Thamizh Padam (2010),Comedy,2010.0,Thamizh Padam,4.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207261,Tamizh Padam 2 (2018),Comedy,2018.0,Tamizh Padam 2,3.3333333333333335,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207263,Junga (2018),Action|Comedy,2018.0,Junga,5.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207265,Dharmadurai (2016),Action|Drama,2016.0,Dharmadurai,4.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207269,The Magic Life of V (2019),Documentary,2019.0,The Magic Life of V,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
